book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
5569,351064,351064,3275269,9,194232638,9780194232630.0,"Diane Mowat, W.W. Jacobs",1902.0,The Monkey's Paw,The Monkey's Paw (Oxford Bookworms),eng,3.85,18113,18209,204,326,1187,4909,6243,5544,https://images.gr-assets.com/books/1297721168m/351064.jpg,https://images.gr-assets.com/books/1297721168s/351064.jpg,0
5581,48037,48037,47015,397,809510839,9780809510830.0,J. Sheridan Le Fanu,1872.0,Carmilla,Carmilla,eng,3.83,21582,24992,1668,338,1449,7088,9344,6773,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5596,538845,538845,44995,452,781805503,9780781805510.0,"Henryk Sienkiewicz, W.S. Kuniczak",1895.0,Quo vadis?,Quo Vadis,eng,4.13,18466,20371,694,326,966,3527,6522,9030,https://images.gr-assets.com/books/1340709653m/538845.jpg,https://images.gr-assets.com/books/1340709653s/538845.jpg,0
5626,780581,780581,2879086,505,140443150,9780140443160.0,"Guy de Maupassant, Douglas Parmée",1885.0,Bel-Ami,Bel-Ami,eng,3.81,17016,20752,970,344,1409,5574,7916,5509,https://images.gr-assets.com/books/1366389912m/780581.jpg,https://images.gr-assets.com/books/1366389912s/780581.jpg,0
5627,30043,30043,2455271,32,226500667,9780226500670.0,Norman Maclean,1976.0,A River Runs Through It and Other Stories,A River Runs Through It and Other Stories,eng,4.17,16501,18116,1124,211,655,2972,6343,7935,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5678,133394,133394,1912267,119,140184937,9780140184940.0,Graham Greene,1958.0,Our Man in Havana,Our Man in Havana,eng,3.94,15460,18434,1177,83,647,4277,8698,4729,https://images.gr-assets.com/books/1327926887m/133394.jpg,https://images.gr-assets.com/books/1327926887s/133394.jpg,0
5704,4630,4630,3347070,122,684859238,9780684859230.0,Ernest Hemingway,1937.0,To Have and Have Not,To Have and Have Not,eng,3.57,16074,18970,1097,469,1917,6388,6719,3477,https://images.gr-assets.com/books/1400886825m/4630.jpg,https://images.gr-assets.com/books/1400886825s/4630.jpg,0
5716,142080,142080,756454,25,151189781,9780151189790.0,T.S. Eliot,1963.0,Collected Poems 1909-1962,"Collected Poems, 1909-1962",eng,4.29,17192,17768,178,162,483,2510,5491,9122,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5717,219919,219919,467637,82,395957753,9780395957750.0,Lloyd C. Douglas,1942.0,The Robe,The Robe,en-US,4.2,18903,19480,950,167,605,3310,6569,8829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5747,32767,32767,17342821,253,812974417,9780812974420.0,"H.P. Lovecraft, China Miéville, S.T. Joshi",1936.0,At the Mountains of Madness,At the Mountains of Madness,eng,3.93,16637,20107,1485,369,1403,4419,7067,6849,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5783,5130,5130,3269256,118,60085495,9780060085490.0,Aldous Huxley,1962.0,Island,Island,eng,3.87,14440,16676,1001,427,1341,3820,5521,5567,https://images.gr-assets.com/books/1375947541m/5130.jpg,https://images.gr-assets.com/books/1375947541s/5130.jpg,0
5802,178599,178599,172538,8,856761222,9780856761220.0,Joseph Kesselring,1939.0,Arsenic and Old Lace,Arsenic and Old Lace,,4.14,20473,20717,133,246,764,3825,6964,8918,https://images.gr-assets.com/books/1319500896m/178599.jpg,https://images.gr-assets.com/books/1319500896s/178599.jpg,0
5830,19351490,19351490,46022931,744,,,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857.0,Grimms Märchen,Grimm's Fairy Tales,eng,4.14,5873,19712,791,309,667,3561,6643,8532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5840,5289,5289,21905772,260,7144350,9780007144360.0,"Oscar Wilde, Merlin Holland",1908.0,Collected Works,Complete Works of Oscar Wilde,eng,4.45,10835,17952,320,114,242,1746,5241,10609,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5853,406373,406373,24158213,951,385031149,9780385031140.0,"Johann Wolfgang von Goethe, Walter Kaufmann",1832.0,Faust. Der Tragödie erster und zweiter Teil,Faust,eng,3.97,15864,20799,831,347,1202,4570,7299,7381,https://images.gr-assets.com/books/1320404568m/406373.jpg,https://images.gr-assets.com/books/1320404568s/406373.jpg,0
5870,736131,736131,24665786,605,9626344245,9789626344250.0,"Arthur Conan Doyle, David Timson",1914.0,The Valley of Fear,The Valley of Fear,eng,3.98,15399,21503,1125,166,902,5123,8345,6967,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5872,9748274,9748274,14637456,33,142196584,9780142196590.0,Charles Dickens,,,A Tale of Two Cities / Great Expectations,en-US,3.98,14912,15072,179,445,904,2935,5051,5737,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5907,31244,31244,2888469,378,375761144,9780375761140.0,Charles Dickens,1865.0,Our Mutual Friend,Our Mutual Friend,eng,4.07,18599,20659,1102,434,986,3803,6936,8500,https://images.gr-assets.com/books/1403189244m/31244.jpg,https://images.gr-assets.com/books/1403189244s/31244.jpg,0
5908,531262,531262,3115332,76,316926051,9780316926060.0,Evelyn Waugh,1934.0,A Handful of Dust,A Handful of Dust,en-US,3.92,17370,19093,907,279,919,4544,7707,5644,https://images.gr-assets.com/books/1344266314m/531262.jpg,https://images.gr-assets.com/books/1344266314s/531262.jpg,0
5915,304,304,313957,243,037576013X,9780375760140.0,"George Eliot, Edmund White",1876.0,Daniel Deronda,Daniel Deronda,eng,3.82,17723,19145,728,543,1361,4705,6835,5701,https://images.gr-assets.com/books/1320432000m/304.jpg,https://images.gr-assets.com/books/1320432000s/304.jpg,0
5931,20563,20563,21503633,390,375759018,9780375759020.0,"George Eliot, Joanna Trollope, Hugh Osborne",1859.0,Adam Bede,Adam Bede,,3.77,17777,19423,659,650,1475,4959,6999,5340,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5940,19164,19164,2377265,385,195087453,9780195087450.0,"Dante Alighieri, Robert M. Durling",1320.0,Purgatorio,"Purgatorio (The Divine Comedy, #2)",ita,4.01,13740,17533,511,210,1038,3980,5436,6869,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5972,20413,20413,3077944,424,689823827,9780689823820.0,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,A Child's Garden of Verses,eng,4.3,20354,21600,454,211,583,3295,5958,11553,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
5988,7911,7911,1167387,175,1416916172,9781416916180.0,Margaret Sidney,1881.0,Five Little Peppers and How They Grew,Five Little Peppers and How They Grew,eng,4.03,19780,20644,427,380,906,4548,6700,8110,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6022,138134,138134,1701632,40,679601082,9780679601080.0,John Keats,1820.0,John Keats : The Complete Poems,The Complete Poems,eng,4.24,17101,17881,191,225,581,2700,5621,8754,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6045,113441,113441,990677,77,451523482,9780451523490.0,"Nathanael West, Alfred Kazin",1939.0,The Day of the Locust,The Day of the Locust,eng,3.78,15798,16701,584,418,1363,4298,6001,4621,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6055,91203,91203,2784253,102,449912426,9780449912420.0,Erich Maria Remarque,1936.0,Drei Kameraden,Three Comrades,eng,4.48,14321,16925,420,93,302,1541,4513,10476,https://images.gr-assets.com/books/1320543184m/91203.jpg,https://images.gr-assets.com/books/1320543184s/91203.jpg,0
6063,43037,43037,320876,21,192835149,9780192835150.0,Jack London,1906.0,"The Call of the Wild, White Fang and Other Stories","The Call of the Wild, White Fang and Other Stories",eng,3.97,16717,17318,234,316,868,3894,6215,6025,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6119,79649,79649,3200341,281,413771008,9780413771000.0,"Anton Chekhov, Michael Frayn",1895.0,Чайка,The Seagull,eng,3.92,15997,18104,411,325,1139,4186,6442,6012,https://images.gr-assets.com/books/1443340069m/79649.jpg,https://images.gr-assets.com/books/1443340069s/79649.jpg,0
6128,3103,3103,2394184,75,393310329,9780393310320.0,E.M. Forster,1971.0,Maurice,Maurice,eng,4.02,16301,18288,940,220,779,3829,7075,6385,https://images.gr-assets.com/books/1361934128m/3103.jpg,https://images.gr-assets.com/books/1361934128s/3103.jpg,0
6155,989313,989313,19248724,7,1593080212,9781593080210.0,"Joseph Conrad, A. Michael Matin",1899.0,,Heart of Darkness and Selected Short Fiction,en-US,3.75,18873,19392,192,1061,1793,4477,5759,6302,https://images.gr-assets.com/books/1328851164m/989313.jpg,https://images.gr-assets.com/books/1328851164s/989313.jpg,0
6166,534289,534289,521797,140,069109750X,9780691097500.0,"Anonymous, Richard Wilhelm, Cary F. Baynes, C.G. Jung",-750.0,易 [Yì],The I Ching or Book of Changes,eng,4.18,12781,14700,275,178,599,2649,4230,7044,https://images.gr-assets.com/books/1406503668m/534289.jpg,https://images.gr-assets.com/books/1406503668s/534289.jpg,0
6167,153492,153492,2422487,575,1419151126,9781419151120.0,John Buchan,1915.0,The Thirty-Nine Steps,"The 39 Steps (Richard Hannay, #1)",,3.6,12704,21125,1698,430,1974,7176,7516,4029,https://images.gr-assets.com/books/1391320797m/153492.jpg,https://images.gr-assets.com/books/1391320797s/153492.jpg,0
6173,16619,16619,90454,256,140447601,9780140447610.0,"Alexis de Tocqueville, Isaac Kramnick, Gerald Bevan",1835.0,De la démocratie en Amérique,Democracy in America ,eng,3.99,15917,17726,590,242,919,3887,6411,6267,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6187,754713,754713,10479789,359,755334434,9780755334440.0,Arthur Conan Doyle,1917.0,His Last Bow: Some Reminiscences of Sherlock Holmes,His Last Bow: 8 Stories,eng,4.27,20057,22141,471,120,436,3353,7590,10642,https://images.gr-assets.com/books/1368588782m/754713.jpg,https://images.gr-assets.com/books/1368588782s/754713.jpg,0
6190,229432,229432,3315230,615,140436111,9780140436110.0,Charles Dickens,1837.0,The Posthumous Papers of the Pickwick Club,The Pickwick Papers,eng,3.82,17080,20011,1175,537,1496,5076,6842,6060,https://images.gr-assets.com/books/1360795072m/229432.jpg,https://images.gr-assets.com/books/1360795072s/229432.jpg,0
6195,22911,22911,935000,256,805210644,9780805210640.0,"Franz Kafka, بهرام مقدادی",1927.0,Amerika,Amerika,eng,3.73,14500,16845,640,300,1280,5012,6280,3973,https://images.gr-assets.com/books/1327894257m/22911.jpg,https://images.gr-assets.com/books/1327894257s/22911.jpg,0
6225,584637,584637,1086777,251,087220605X,9780872206050.0,"John Stuart Mill, George Sher",1861.0,Utilitarianism,Utilitarianism,eng,3.65,14699,15684,229,422,1440,4963,5307,3552,https://images.gr-assets.com/books/1405624617m/584637.jpg,https://images.gr-assets.com/books/1405624617s/584637.jpg,0
6273,4652,4652,8261,55,684822761,9780684822770.0,Ernest Hemingway,1925.0,In Our Time,In Our Time,,3.8,14912,16010,730,311,1086,4413,5878,4322,https://images.gr-assets.com/books/1369859426m/4652.jpg,https://images.gr-assets.com/books/1369859426s/4652.jpg,0
6278,18869967,18869967,430524,117,316252905,9780316252900.0,Daphne du Maurier,1935.0,Jamaica Inn,Jamaica Inn,eng,3.85,8392,20557,1669,252,1163,5444,8349,5349,https://images.gr-assets.com/books/1386605082m/18869967.jpg,https://images.gr-assets.com/books/1386605082s/18869967.jpg,0
6302,91582,91582,2424548,469,486444074,9780486444080.0,"Jane Austen, Robert William Chapman",1871.0,Lady Susan,Lady Susan,eng,3.56,17003,20969,2047,375,2061,7667,7108,3758,https://images.gr-assets.com/books/1328864949m/91582.jpg,https://images.gr-assets.com/books/1328864949s/91582.jpg,0
6326,46114,46114,6057263,294,156949601,9780156949610.0,Virginia Woolf,1931.0,The Waves,The Waves,en-US,4.14,15965,18909,1420,438,980,3013,5515,8963,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6337,827685,827685,358903,337,451527542,9780451527550.0,"Booker T. Washington, Ishmael Reed",1900.0,Up from Slavery,Up from Slavery,eng,4.09,15038,17525,840,265,743,3431,5818,7268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6385,204779,204779,15568908,125,1594567395,9781594567390.0,Edgar Allan Poe,1842.0,The Masque of the Red Death,The Masque of the Red Death,eng,4.08,17728,20338,640,186,802,3967,7543,7840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6417,44133,44133,6302847,498,521293731,9780521293730.0,William Shakespeare,1600.0,The Winter's Tale,The Winter's Tale,eng,3.69,15385,19971,810,300,1692,6488,6925,4566,https://images.gr-assets.com/books/1327893509m/44133.jpg,https://images.gr-assets.com/books/1327893509s/44133.jpg,0
6430,275245,275245,266906,5,1593080786,9781593080780.0,"George Bernard Shaw, John A. Bertolini",2004.0,Pygmalion and Three Other Plays,Pygmalion and Three Other Plays,en-US,4.01,16568,16588,37,219,679,3827,5784,6079,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6442,782580,782580,768593,6,385152132,9780385152140.0,"William Blake, David V. Erdman, Harold Bloom",1965.0,The Complete Poetry & Prose of William Blake,The Complete Poetry and Prose,en-US,4.23,14157,14239,70,129,454,2357,4309,6990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6455,112200,112200,471777,98,517206064,9780517206060.0,Emily Dickinson,1890.0,Selected Poems of Emily Dickinson,Selected Poems,eng,4.16,16218,18047,283,273,650,3139,5766,8219,https://images.gr-assets.com/books/1260829838m/112200.jpg,https://images.gr-assets.com/books/1260829838s/112200.jpg,0
6499,6224895,6224895,6405607,55,9791680000,,Arthur Conan Doyle,1892.0,Sherlock Holmes : Silver Blaze,"Silver Blaze (The Memoirs of Sherlock Holmes, #1)",eng,4.18,14024,14295,122,229,414,2442,4736,6474,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6502,316845,316845,2457438,70,000675399X,9780006754000.0,T.H. White,1938.0,The Sword in the Stone,"The Sword in the Stone (The Once and Future King, #1)",eng,3.92,17104,19482,624,440,1111,4525,6965,6441,https://images.gr-assets.com/books/1355212194m/316845.jpg,https://images.gr-assets.com/books/1355212194s/316845.jpg,0
6521,368772,368772,1059565,63,316955108,9780316955100.0,Herman Wouk,1951.0,The Caine Mutiny,The Caine Mutiny,en-US,4.23,15820,16677,729,109,367,2481,6378,7342,https://images.gr-assets.com/books/1410224968m/368772.jpg,https://images.gr-assets.com/books/1410224968s/368772.jpg,0
6524,851393,851393,2375308,581,375700188,9780375700190.0,"Thomas à Kempis, William Benham",1418.0,De Imitatione Christi,The Imitation of Christ,,4.19,12563,14835,595,297,653,2317,4194,7374,https://images.gr-assets.com/books/1320442968m/851393.jpg,https://images.gr-assets.com/books/1320442968s/851393.jpg,0
6530,72978,72978,275237,376,671722921,9780671722920.0,William Shakespeare,1589.0,,Titus Andronicus,en-US,3.71,16235,18367,1062,579,1848,4963,5942,5035,https://images.gr-assets.com/books/1397028943m/72978.jpg,https://images.gr-assets.com/books/1397028943s/72978.jpg,0
6535,334286,334286,950109,25,140260706,9780140260700.0,Peter Shaffer,1973.0,Equus : a play,Equus,eng,3.94,15126,16409,488,393,1100,3430,5710,5776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6553,7628,7628,1881188,362,1551113813,9781551113810.0,"Ford Madox Ford, Kenneth Womack, William Baker",1915.0,The Good Soldier,The Good Soldier,,3.72,14471,17622,1160,660,1623,4554,5933,4852,https://images.gr-assets.com/books/1389213508m/7628.jpg,https://images.gr-assets.com/books/1389213508s/7628.jpg,0
6607,31491,31491,2337578,271,451530306,9780451530300.0,"D.H. Lawrence, Daphne Merkin",1915.0,The Rainbow,The Rainbow,eng,3.67,14044,15668,550,625,1454,4322,5313,3954,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6629,29034,29034,29507,36,143104403,9780143104410.0,"Reginald Rose, David Mamet",1954.0,Twelve Angry Men (Penguin Classics),Twelve Angry Men,,4.07,15986,17542,776,201,791,3323,6531,6696,https://images.gr-assets.com/books/1327910292m/29034.jpg,https://images.gr-assets.com/books/1327910292s/29034.jpg,0
6633,169718,169718,2772467,328,142640607X,9781426406070.0,Sinclair Lewis,1922.0,Babbitt,Babbitt,,3.64,14204,17437,973,609,1551,5078,6402,3797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6662,14469,14469,2152803,34,1593080425,9781593080430.0,"O. Henry, Victoria Blake",1977.0,Selected Stories of O. Henry,Selected Stories,,4.16,15308,15560,110,189,465,2772,5433,6701,https://images.gr-assets.com/books/1328753059m/14469.jpg,https://images.gr-assets.com/books/1328753059s/14469.jpg,0
6664,17688,17688,19169658,16,684800705,9780684800710.0,Franz Kafka,1915.0,,"The Metamorphosis, In the Penal Colony, and Other Stories: The Great Short Works of Franz Kafka",eng,4.02,12744,13510,228,353,720,2505,4591,5341,https://images.gr-assets.com/books/1446102089m/17688.jpg,https://images.gr-assets.com/books/1446102089s/17688.jpg,0
6692,82356,82356,525707,474,1853262439,9781853262430.0,William Shakespeare,1594.0,,The Comedy of Errors,,3.74,16049,18839,782,252,1392,5964,6717,4514,https://images.gr-assets.com/books/1328543324m/82356.jpg,https://images.gr-assets.com/books/1328543324s/82356.jpg,0
6727,9650,9650,1171545,116,1421808307,9781421808310.0,George Orwell,1934.0,Burmese Days,Burmese Days,,3.84,12119,14913,929,144,811,3918,6521,3519,https://images.gr-assets.com/books/1415573403m/9650.jpg,https://images.gr-assets.com/books/1415573403s/9650.jpg,0
6729,160251,160251,154674,41,140065172,9780140065180.0,Judith Guest,1976.0,Ordinary People,Ordinary People,eng,3.9,15207,15850,822,240,928,3815,6108,4759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6732,388223,388223,377847,88,3704313173,9783704313170.0,Alexandre Dumas,1862.0,"Robin Hood, le prince des voleurs","Robin Hood, The Prince of Thieves",eng,4.0,14710,15152,135,124,627,3724,5374,5303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6768,616828,616828,1785260,64,451526570,9780451526570.0,Joseph Conrad,1910.0,Heart of Darkness,Heart of Darkness and The Secret Sharer,eng,3.49,13649,15143,739,1110,1867,4127,4552,3487,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6787,250,250,1190908,111,802151825,9780802151830.0,Henry Miller,1938.0,Tropic of Capricorn,Tropic of Capricorn,eng,3.85,12082,13487,529,352,939,3153,5005,4038,https://images.gr-assets.com/books/1417652073m/250.jpg,https://images.gr-assets.com/books/1417652073s/250.jpg,0
6788,920649,920649,905684,103,874068134,9780874068140.0,Ambrose Bierce,1890.0,An Occurrence at Owl Creek Bridge,An Occurrence at Owl Creek Bridge,eng,4.02,15332,16313,453,206,805,3451,5856,5995,https://images.gr-assets.com/books/1453993106m/920649.jpg,https://images.gr-assets.com/books/1453993106s/920649.jpg,0
6822,32827,32827,14165539,547,1598184547,9781598184550.0,Jules Verne,1865.0,De la Terre à la Lune,"From the Earth to the Moon (Extraordinary Voyages, #4)",eng,3.78,14721,17702,564,209,1154,5413,6494,4432,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6842,7184,7184,666376,271,192838431,9780192838440.0,"Alexandre Dumas, David Coward, Auguste Maquet",1845.0,Vingt ans après,"Twenty Years After (The D'Artagnan Romances, #2)",,4.01,14539,16611,461,112,736,3825,6141,5797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6863,218659,218659,963076,37,374504644,9780374504650.0,"Flannery O'Connor, Robert Fitzgerald",1965.0,Everything that Rises Must Converge,Everything That Rises Must Converge: Stories,eng,4.27,14534,15025,873,163,433,1876,5312,7241,https://images.gr-assets.com/books/1412859621m/218659.jpg,https://images.gr-assets.com/books/1412859621s/218659.jpg,0
6896,30292,30292,30661,25,872206335,9780872206340.0,"Plato, G.M.A. Grube, John M. Cooper",-385.0,"Euthyphro, Apology, Crito, Meno, Phaedo","Five Dialogues: Euthyphro, Apology, Crito, Meno, Phaedo",eng,4.1,13301,13633,187,160,535,2692,4632,5614,https://images.gr-assets.com/books/1399079227m/30292.jpg,https://images.gr-assets.com/books/1399079227s/30292.jpg,0
6898,79121,79121,244691,182,525453679,9780525453670.0,Oscar Wilde,1888.0,The Happy Prince and The House of Pomegranates,The Happy Prince,eng,4.22,17522,19156,545,175,648,3119,6130,9084,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6909,103159,103159,842726,185,192838628,9780192838630.0,John Galsworthy,1921.0,The Forsyte Saga,"The Forsyte Saga (The Forsyte Chronicles, #1-3)",eng,4.15,14218,16090,712,250,596,2721,5418,7105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6916,18869970,18869970,623258,130,316252964,9780316252970.0,Daphne du Maurier,1951.0,My Cousin Rachel,My Cousin Rachel,eng,3.92,9557,20819,2163,235,933,4818,9007,5826,https://images.gr-assets.com/books/1386609405m/18869970.jpg,https://images.gr-assets.com/books/1386609405s/18869970.jpg,0
6948,17349163,17349163,24034602,24,62200461,9780062200460.0,Joanna Trollope,2013.0,Sense & Sensibility,"Sense & Sensibility (The Austen Project, #1)",eng,3.55,11346,12379,1028,824,1443,3346,3651,3115,https://images.gr-assets.com/books/1363291870m/17349163.jpg,https://images.gr-assets.com/books/1363291870s/17349163.jpg,0
6978,609035,609035,3016652,239,800786645,9780800786650.0,"John Foxe, W. Grinton Berry",1563.0,Foxe's Book of Martyrs,Foxe's Book of Martyrs,en-CA,4.25,12117,13581,254,194,493,2106,3784,7004,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6999,48862,48862,2468586,96,99478471,9780099478480.0,"Graham Greene, J.M. Coetzee",1938.0,Brighton Rock,Brighton Rock,eng,3.72,13871,16340,1000,295,1208,4767,6561,3509,https://images.gr-assets.com/books/1337363402m/48862.jpg,https://images.gr-assets.com/books/1337363402s/48862.jpg,0
7037,391724,391724,15570126,158,1594561753,9781594561760.0,Edgar Allan Poe,1843.0,The Black Cat,The Black Cat,eng,4.07,16132,18899,1028,217,807,3645,6972,7258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7055,84927,84927,1265060,25,60935499,9780060935500.0,Peter Shaffer,1979.0,Amadeus,Amadeus,eng,4.2,14285,14528,193,186,448,2359,4869,6666,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7063,1398034,1398034,1881100,41,9799731232,9789799731230.0,Pramoedya Ananta Toer,1975.0,Bumi Manusia,Bumi Manusia,ind,4.37,8574,10499,1190,126,204,1067,3320,5782,https://images.gr-assets.com/books/1464891625m/1398034.jpg,https://images.gr-assets.com/books/1464891625s/1398034.jpg,0
